flow_id,firstIp,secondIp,firstPort,secondPort,fwd_count,bwd_count,N_IN_Conn_P_DstIP,TnP_PDstIP,Srate,Drate,Dur,Bytes,proto_number
26051,10.0.1.1,10.0.5.5,80,1394,1,1,31,18,0.002380432007180221,0.002380432007180221,420.091814,108,6
38637,10.0.1.1,10.0.5.5,6540,80,1,1,31,18,0.0023159947229874954,0.0023159947229874954,431.779913,108,6
1765,10.0.1.1,10.0.5.5,6560,80,1,1,31,18,0.002426030770619504,0.002426030770619504,412.195926,108,6
13760,10.0.1.1,10.0.5.5,80,1399,1,1,31,18,0.002377864463513734,0.002377864463513734,420.545416,108,6
65365,10.0.4.4,10.0.5.5,41764,80,3,0,31,18,0.4551250494000314,0.0,6.591595,159,17
1780,10.0.1.1,10.0.5.5,6640,80,1,1,31,18,0.0024484962366931144,0.0024484962366931144,408.413942,108,6
50629,10.0.1.1,10.0.5.5,80,1400,1,1,31,18,0.0023793009421584424,0.0023793009421584424,420.291516,108,6
22263,10.0.1.1,10.0.5.5,6652,80,1,1,31,18,0.0024518928087778704,0.0024518928087778704,407.848172,108,6
63110,10.0.1.1,10.0.5.5,6676,80,1,1,31,18,0.002357871485747286,0.002357871485747286,424.111325,108,6
42629,10.0.1.1,10.0.5.5,6680,80,1,1,31,18,0.0023587641159177075,0.0023587641159177075,423.950828,108,6
42331,10.0.1.1,10.0.5.5,80,1838,1,1,31,18,0.002349479580405126,0.002349479580405126,425.626172,108,6
21875,10.0.1.1,10.0.5.5,80,1869,1,1,31,18,0.002327583869881954,0.002327583869881954,429.630061,108,6
42271,10.0.1.1,10.0.5.5,80,2014,1,1,31,18,0.002867310002526932,0.002867310002526932,348.758941,108,6
22159,10.0.1.1,10.0.5.5,6716,80,1,1,31,18,0.0023613572704718052,0.0023613572704718052,423.485261,108,6
50789,10.0.1.1,10.0.5.5,80,2104,0,2,31,18,0.0,0.005570305120063763,359.046759,108,6
63127,10.0.1.1,10.0.5.5,6724,80,1,1,31,18,0.002368570335516823,0.002368570335516823,422.195611,108,6
38412,10.0.1.1,10.0.5.5,80,2405,0,2,31,18,0.0,0.004464476550727559,447.98085,108,6
13829,10.0.1.1,10.0.5.5,80,2427,0,2,31,18,0.0,0.004450694475573035,449.368073,108,6
1682,10.0.1.1,10.0.5.5,6736,80,1,1,31,18,0.0023528595294768453,0.0023528595294768453,425.014748,108,6
22090,10.0.1.1,10.0.5.5,80,2449,0,2,31,18,0.0,0.004457972190777172,448.634472,108,6
63088,10.0.1.1,10.0.5.5,80,2507,0,2,31,18,0.0,0.004473913055888507,447.035956,108,6
42605,10.0.1.1,10.0.5.5,80,2534,0,2,31,18,0.0,0.004504804287054661,443.970453,108,6
22230,10.0.1.1,10.0.5.5,80,2561,0,2,31,18,0.0,0.004523705085461045,442.11547,108,6
14034,10.0.1.1,10.0.5.5,80,2575,0,2,31,18,0.0,0.0045350482793756995,441.009638,108,6
26319,10.0.1.1,10.0.5.5,80,2594,0,2,31,18,0.0,0.0045524614250709305,439.322778,108,6
50883,10.0.1.1,10.0.5.5,80,2608,0,2,31,18,0.0,0.004564908035921909,438.124927,108,6
26343,10.0.1.1,10.0.5.5,80,2626,0,2,31,18,0.0,0.004575773527250741,437.084569,108,6
63209,10.0.1.1,10.0.5.5,80,2647,0,2,31,18,0.0,0.004587818734749604,435.937014,108,6
1784,10.0.1.1,10.0.5.5,80,2664,0,2,31,18,0.0,0.004597235285681314,435.044081,108,6
14069,10.0.1.1,10.0.5.5,80,2683,0,2,31,18,0.0,0.004612145349602209,433.637678,108,6
63149,10.0.1.1,10.0.5.5,80,2727,0,2,31,18,0.0,0.00464052708034684,430.985525,108,6
50824,10.0.1.1,10.0.5.5,80,2772,0,2,34,25,0.0,0.00465391155320675,429.746027,108,6
48657,10.0.3.3,10.0.5.5,60531,5001,4,0,34,25,0.4952393875770685,0.0,8.076902,220,17
22162,10.0.1.1,10.0.5.5,80,2801,0,2,34,25,0.0,0.004667631094159219,428.482877,108,6
50827,10.0.1.1,10.0.5.5,80,2832,0,2,34,25,0.0,0.004682095380486677,427.159175,108,6
50835,10.0.1.1,10.0.5.5,7056,80,1,1,34,25,0.002333108801941561,0.002333108801941561,428.612673,108,6
38577,10.0.1.1,10.0.5.5,80,2889,0,2,34,25,0.0,0.004709205201372714,424.700117,108,6
50934,10.0.1.1,10.0.5.5,80,3004,0,2,34,25,0.0,0.004853299604065877,412.090776,108,6
38604,10.0.1.1,10.0.5.5,80,3045,0,2,34,25,0.0,0.004900948258013322,408.084292,108,6
1673,10.0.1.1,10.0.5.5,7136,80,1,1,34,25,0.002341095256506503,0.002341095256506503,427.150496,108,6
42809,10.0.1.1,10.0.5.5,80,3094,0,2,34,25,0.0,0.004923291693724052,406.232278,108,6
38664,10.0.1.1,10.0.5.5,80,3157,0,2,34,25,0.0,0.004945223820372677,404.430633,108,6
14101,10.0.1.1,10.0.5.5,80,3195,0,2,34,25,0.0,0.004954410824511712,403.680694,108,6
22347,10.0.1.1,10.0.5.5,80,3245,0,2,34,25,0.0,0.0050347105912540826,397.242297,108,6
42854,10.0.1.1,10.0.5.5,80,3266,0,2,34,25,0.0,0.005053759097072758,395.745021,108,6
1898,10.0.1.1,10.0.5.5,80,3280,0,2,34,25,0.0,0.0050561789770863525,395.555618,108,6
38403,10.0.1.1,10.0.5.5,7212,80,1,1,34,25,0.002217468831396698,0.002217468831396698,450.964625,108,6
22397,10.0.1.1,10.0.5.5,80,3301,0,2,34,25,0.0,0.005062118163161424,395.091528,108,6
42871,10.0.1.1,10.0.5.5,80,3326,0,2,34,25,0.0,0.0050799968309963766,393.701033,108,6
11915,10.0.2.2,10.0.5.5,33479,5000,6,0,34,25,0.6701454662425391,0.0,8.95328,6396,17
1900,10.0.1.1,10.0.5.5,80,3352,0,2,34,25,0.0,0.005097893705806518,392.31889,108,6
22395,10.0.1.1,10.0.5.5,80,3373,0,2,34,25,0.0,0.005106564281312446,391.652761,108,6
26452,10.0.1.1,10.0.5.5,80,3398,0,2,34,25,0.0,0.00512573838632109,390.187686,108,6
32312,10.0.1.1,10.0.5.5,7474,80,1,1,34,25,0.006126578355919832,0.006126578355919832,163.223245,102,6
50708,10.0.1.1,10.0.5.5,7584,80,1,1,34,25,0.0022037531449871322,0.0022037531449871322,453.771332,108,6
50698,10.0.1.1,10.0.5.5,7616,80,1,1,34,25,0.002212204103543045,0.002212204103543045,452.037856,108,6
1654,10.0.1.1,10.0.5.5,7696,80,1,1,34,25,0.0027173529660418486,0.0027173529660418486,368.005192,108,6
50813,10.0.1.1,10.0.5.5,7728,80,1,1,34,25,0.0022314224314529847,0.0022314224314529847,448.144639,108,6
63085,10.0.1.1,10.0.5.5,7780,80,1,1,34,25,0.0027349155955955465,0.0027349155955955465,365.641997,108,6
38477,10.0.1.1,10.0.5.5,7884,80,1,1,34,25,0.002213127879760727,0.002213127879760727,451.849172,108,6
13892,10.0.1.1,10.0.5.5,7908,80,1,1,34,25,0.002208465567509673,0.002208465567509673,452.803075,108,6
50763,10.0.1.1,10.0.5.5,7952,80,1,1,34,25,0.0022106305011761087,0.0022106305011761087,452.359632,108,6
38489,10.0.1.1,10.0.5.5,8012,80,1,1,34,25,0.002212636525177537,0.002212636525177537,451.949513,108,6
22113,10.0.1.1,10.0.5.5,8092,80,1,1,34,25,0.002736088221947077,0.002736088221947077,365.485291,108,6
42613,10.0.1.1,10.0.5.5,8152,80,1,1,34,25,0.002711541323413893,0.002711541323413893,368.793937,108,6
50015,10.0.1.1,10.0.5.5,80,6240,0,2,2,8,0.0,0.009034596900160237,221.371249,102,6
11915,10.0.2.2,10.0.5.5,33479,5000,8,0,2,8,1.4266238322861022,0.0,5.607645,8528,17
48657,10.0.3.3,10.0.5.5,60531,5001,6,0,3,40,1.042831886462026,0.0,5.753564,330,17
65365,10.0.4.4,10.0.5.5,41764,80,5,0,3,40,0.7913554859057215,0.0,6.318273,265,17
49617,10.0.5.5,10.0.7.7,0,0,2,0,1,2,0.2687398693467377,0.0,7.442141,152,1
11915,10.0.2.2,10.0.5.5,33479,5000,7,0,3,40,1.1072806231901895,0.0,6.321794,7462,17
48657,10.0.3.3,10.0.5.5,60531,5001,4,0,3,40,0.6267926269129711,0.0,6.381696,220,17
65365,10.0.4.4,10.0.5.5,41764,80,3,0,3,40,0.4684965726352401,0.0,6.403462,159,17
11915,10.0.2.2,10.0.5.5,33479,5000,9,0,3,40,1.770801258055916,0.0,5.082445,9594,17
48657,10.0.3.3,10.0.5.5,60531,5001,6,0,3,40,1.1629412489833955,0.0,5.159332,330,17
11915,10.0.2.2,10.0.5.5,33479,5000,9,0,3,40,1.5012112272585263,0.0,5.995159,9594,17
65365,10.0.4.4,10.0.5.5,41764,80,5,0,3,40,0.6912574595320602,0.0,7.233195,265,17
48657,10.0.3.3,10.0.5.5,60531,5001,4,0,3,40,0.7064040115271006,0.0,5.662482,220,17
49617,10.0.5.5,10.0.7.7,0,0,2,0,2,2,0.3052143894544766,0.0,6.552771,152,1
26170,10.0.5.5,10.0.7.7,58878,5001,0,2,2,2,0.0,0.00412571969802199,484.763907,102,17
11915,10.0.2.2,10.0.5.5,33479,5000,10,0,3,40,1.9032762616913503,0.0,5.254098,10660,17
65365,10.0.4.4,10.0.5.5,41764,80,5,0,3,40,0.8839477388882023,0.0,5.656443,265,17
48657,10.0.3.3,10.0.5.5,60531,5001,7,0,3,40,1.2881736458074549,0.0,5.43405,385,17
49617,10.0.5.5,10.0.7.7,0,0,4,0,1,4,0.4531103305530484,0.0,8.827872,304,1
11915,10.0.2.2,10.0.5.5,33479,5000,11,0,3,18,1.8607747995607218,0.0,5.911516,11726,17
65365,10.0.4.4,10.0.5.5,41764,80,3,0,3,18,0.5667022744595785,0.0,5.293785,159,17
48657,10.0.3.3,10.0.5.5,60531,5001,4,0,3,18,0.7543577360517368,0.0,5.302524,220,17
11915,10.0.2.2,10.0.5.5,33479,5000,12,0,3,23,2.2764087603038323,0.0,5.271461,12792,17
48657,10.0.3.3,10.0.5.5,60531,5001,6,0,3,23,0.9636277114275486,0.0,6.226471,330,17
65365,10.0.4.4,10.0.5.5,41764,80,5,0,3,23,0.657172625185142,0.0,7.608351,265,17
49617,10.0.5.5,10.0.7.7,0,0,2,0,1,2,0.39645552898863007,0.0,5.044702,152,1
11915,10.0.2.2,10.0.5.5,33479,5000,6,0,1,6,1.1750614361287521,0.0,5.106116,6396,17
48657,10.0.3.3,10.0.5.5,60531,5001,4,0,3,13,0.664855710520494,0.0,6.016343,220,17
65365,10.0.4.4,10.0.5.5,41764,80,3,0,3,13,0.4983008770593737,0.0,6.020459,159,17
11915,10.0.2.2,10.0.5.5,33479,5000,6,0,3,13,1.181905965197597,0.0,5.076546,6396,17
49617,10.0.5.5,10.0.7.7,0,0,2,0,1,2,0.3931125115525939,0.0,5.087602,152,1
48657,10.0.3.3,10.0.5.5,60531,5001,4,0,2,10,0.6631228277546743,0.0,6.032065,220,17
11915,10.0.2.2,10.0.5.5,33479,5000,6,0,2,10,1.185860276408219,0.0,5.059618,6396,17
65365,10.0.4.4,10.0.5.5,41764,80,3,0,1,3,0.4977995600115622,0.0,6.026522,159,17
11915,10.0.2.2,10.0.5.5,33479,5000,6,0,2,10,1.180087208444704,0.0,5.08437,6396,17
49617,10.0.5.5,10.0.7.7,0,0,2,0,1,2,0.39440994891207937,0.0,5.070866,152,1
48657,10.0.3.3,10.0.5.5,60531,5001,4,0,2,10,0.6627618945048754,0.0,6.03535,220,17
