flow_id,switch_name,controller_name,firstIp,secondIp,firstPort,secondPort,first_count,second_count,first_rate,second_rate,Dur,Bytes,proto_number,N_Conn_P_FirstIP,N_Conn_P_SecondIP,Avg_Packet_Size,N_PortP_FirstIp,N_PortP_SecondIp
8046,s10,C5,10.0.9.1,10.0.10.4,19875,40824,0,1,0.0,0.0,0.0,46,17,12,1,45.999954000046,14,5
56821,cs5,C5,10.0.2.4,10.0.9.2,42918,5002,6,0,0.16869368530333584,0.0,35.567425,318,17,1,4,52.99999116666814,2,4
43782,cs5,C5,10.0.3.2,10.0.9.1,54006,8080,6,2,0.0658691594776883,0.02195638649256277,91.08967,1725,6,1,12,215.62497304687838,1,9
114,cs5,C5,10.0.9.1,10.0.10.3,0,0,3,0,0.1962943423194048,0.0,15.283171,222,1,12,1,73.99997533334155,14,6
46963,s9,C5,10.0.9.1,10.0.10.4,0,0,2,0,0.07454856464380007,0.0,26.828149,148,1,12,1,73.9999630000185,14,5
114,s10,C5,10.0.9.1,10.0.10.3,0,0,3,0,0.1977951641192188,0.0,15.167206,222,1,12,1,73.99997533334155,14,6
35495,s9,C5,10.0.6.5,10.0.9.1,1000,4852,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,49,9
7274,s9,C5,10.0.2.5,10.0.9.1,1000,3862,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,43,9
47800,s9,C5,10.0.6.5,10.0.9.1,1000,4895,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,49,9
56414,s9,C5,10.0.2.5,10.0.9.1,1000,3930,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,43,9
39741,s9,C5,10.0.9.1,10.0.10.4,45342,41359,0,1,0.0,0.0,0.0,46,17,12,1,45.999954000046,14,5
47745,s9,C5,10.0.6.5,10.0.9.1,1000,4931,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,49,9
56331,s9,C5,10.0.2.5,10.0.9.1,1000,3990,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,43,9
19093,s9,C5,10.0.6.5,10.0.9.1,1000,4976,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,49,9
48173,s9,C5,10.0.2.5,10.0.9.1,1000,4064,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,43,9
35528,s9,C5,10.0.6.5,10.0.9.1,1000,5024,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,49,9
35425,s9,C5,10.0.2.5,10.0.9.1,1000,4175,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,43,9
6854,s9,C5,10.0.6.5,10.0.9.1,1000,5045,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,49,9
31234,s9,C5,10.0.2.5,10.0.9.1,1000,4296,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,43,9
19909,s9,C5,10.0.9.1,10.0.10.3,55490,35236,0,1,0.0,0.0,0.0,46,17,12,1,45.999954000046,14,6
35562,s9,C5,10.0.6.5,10.0.9.1,1000,5080,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,49,9
31246,s9,C5,10.0.2.5,10.0.9.1,1000,4376,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,43,9
31150,cs5,C5,10.0.3.5,10.0.9.1,46246,8080,1,1,0.19674373381045,0.19674373381045,5.082754,715,6,1,12,357.4998212500893,1,9
47956,s9,C5,10.0.6.5,10.0.9.1,1000,5327,1,1,0.001521451004658525,0.001521451004658525,657.267304,88,17,1,12,43.999978000011,49,9
32059,s9,C5,10.0.2.1,10.0.9.2,50452,5002,2,0,0.06641341681189897,0.0,30.114397,106,17,1,4,52.99997350001325,2,4
59979,cs5,C5,10.0.2.5,10.0.9.1,1000,4585,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,43,9
8046,cs5,C5,10.0.9.1,10.0.10.4,19875,40824,0,1,0.0,0.0,0.0,46,17,12,1,45.999954000046,14,5
11100,cs5,C5,10.0.6.5,10.0.9.1,1000,5394,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,49,9
6981,cs5,C5,10.0.6.5,10.0.9.1,1000,5425,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,49,9
60073,cs5,C5,10.0.9.1,10.0.10.3,22900,35887,0,1,0.0,0.0,0.0,46,17,12,1,45.999954000046,14,6
11109,cs5,C5,10.0.6.5,10.0.9.1,1000,5454,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,49,9
56190,cs5,C5,10.0.6.5,10.0.9.1,1000,5481,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,49,9
19141,cs5,C5,10.0.2.5,10.0.9.1,1000,4675,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,43,9
60275,cs5,C5,10.0.6.5,10.0.9.1,1000,5498,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,49,9
10955,cs5,C5,10.0.2.5,10.0.9.1,1000,4693,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,43,9
6962,cs5,C5,10.0.6.5,10.0.9.1,1000,5509,1,0,0.0,0.0,0.0,42,17,1,12,41.99995800004201,49,9
